intaglio_depth,security_thread_visible,watermark_clarity,color_shift_ink,microprint_score,uv_fluorescence,serial_number_font,denomination,label
0.1042,0.059785,0.082706,0.043025,0.055364,0.88986,0.011215,200,0
0.123345,0.149919,0.136697,0.045006,0.10897,0.823481,0.03004,50,0
0.193297,0.202925,0.128787,0.05423,0.094273,0.797229,0.028098,20,0
0.102072,0.082417,0.087645,0.056515,0.055704,0.890678,0.020251,100,0
0.031912,0.033302,0.058068,0.031518,0.04733,0.7991,0.034075,50,0
0.143236,0.15221,0.126863,0.005458,0.030377,0.850581,0.011258,20,0
0.131114,0.154681,0.29457,0.08768,0.253602,0.728989,0.060508,10,1
0.097595,0.127317,0.045644,0.037339,0.035368,0.8792,0.017701,50,1
0.114617,0.093544,0.218061,0.047723,0.081091,0.843843,0.008864,100,1
0.157816,0.259503,0.145271,0.018188,0.102103,0.757721,0.033134,50,0
0.20375,0.174266,0.075134,0.015651,0.088844,0.806926,0.007903,500,1
0.191822,0.203673,0.187615,0.057383,0.119624,0.799558,0.027039,200,0
0.14692,0.163166,0.178362,0.060415,0.165642,0.810079,0.033904,500,1
0.15304,0.156126,0.284287,0.006658,0.181092,0.711821,0.026226,500,1
0.021277,0.085256,0.089406,0.010127,0.00878,0.899686,0.004321,500,0
0.178899,0.214039,0.102542,0.032372,0.190002,0.848666,0.011909,200,0
0.15688,0.173951,0.235612,0.017908,0.166377,0.775829,0.033339,100,1
0.222177,0.258294,0.15878,0.035107,0.111002,0.770506,0.014387,500,0
0.137376,0.268111,0.190834,0.058484,0.083226,0.681374,0.00754,500,1
0.086978,0.131389,0.032319,0.013193,0.045199,0.817971,0.003227,500,1
0.118955,0.136252,0.165854,0.057263,0.139769,0.843151,0.032061,50,0
0.098438,0.086953,0.104611,0.05665,0.061234,0.875999,0.003269,20,0
0.191196,0.24342,0.147262,0.035907,0.134008,0.779456,0.030147,10,0
0.136393,0.117931,0.090414,0.018105,0.13426,0.874331,0.02271,20,0
0.164582,0.223466,0.142653,0.022727,0.079727,0.829531,0.021032,10,0
0.232256,0.236861,0.158018,0.057399,0.137494,0.761366,0.047135,50,0
0.141438,0.15214,0.144359,0.099498,0.198682,0.830772,0.043102,2000,0
0.139109,0.2026,0.039604,0.019565,0.137398,0.841575,0.048017,2000,1
0.150971,0.151043,0.134775,0.05733,0.108839,0.829413,0.045346,50,0
0.160534,0.173983,0.291383,0.16697,0.302779,0.745056,0.076121,200,1
0.139293,0.200297,0.104213,0.031991,0.049399,0.818891,0.022042,500,1
0.137629,0.14947,0.225356,0.078071,0.168295,0.795213,0.029781,500,1
0.105323,0.150254,0.158071,0.027409,0.106345,0.821801,0.041241,100,0
0.120281,0.183974,0.165103,0.063596,0.144899,0.816548,0.033233,100,0
0.163339,0.204118,0.182241,0.017507,0.117891,0.790452,0.004803,500,0
0.131358,0.132302,0.161435,0.142301,0.307215,0.792259,0.08752,10,1
0.133045,0.180773,0.129908,0.045378,0.126104,0.800751,0.024851,2000,1
0.1049,0.113392,0.092259,0.037743,0.104079,0.891805,0.026472,500,0
0.080534,0.152258,0.096011,0.010511,0.071988,0.885341,0.003961,20,0
0.101274,0.086631,0.100217,0.055746,0.04429,0.895363,0.006397,20,0
0.143755,0.207765,0.100805,0.037601,0.12411,0.75351,0.026808,500,0
0.130915,0.128865,0.347733,0.061264,0.053499,0.771562,0.024766,500,1
0.144667,0.154229,0.105328,0.06185,0.15847,0.85771,0.050046,10,0
0.108426,0.180813,0.097119,0.006539,0.085447,0.881805,0.015975,200,0
0.117547,0.143442,0.077933,0.011966,0.049153,0.830451,0.005886,100,0
0.148176,0.152178,0.117206,0.006048,0.103549,0.865345,0.009798,200,0
0.124829,0.114807,0.207685,0.022246,0.028655,0.835361,0.013454,50,0
0.14595,0.1205,0.162522,0.072269,0.192063,0.841094,0.011928,100,0
0.190389,0.185633,0.171289,0.129805,0.157587,0.805179,0.042447,20,0
0.139069,0.196667,0.164495,0.001374,0.164616,0.788393,0.022481,100,0
0.127578,0.111338,0.060199,0.034343,0.044518,0.859064,0.016197,10,1
0.131749,0.145732,0.135409,0.066854,0.145686,0.846103,0.03423,10,1
0.112953,0.106087,0.130455,0.015458,0.107793,0.852718,0.023453,10,0
0.146256,0.163808,0.128938,0.129722,0.133116,0.796564,0.024665,50,0
0.165753,0.153965,0.106043,0.139834,0.241739,0.817203,0.071573,20,1
0.126967,0.154691,0.041918,0.033797,0.088889,0.784693,0.016554,50,0
0.159104,0.170992,0.194273,0.135965,0.242368,0.823374,0.06454,100,1
0.083548,0.082002,0.066051,0.055092,0.076429,0.895739,0.014062,20,0
0.122539,0.049843,0.17688,0.025109,0.070294,0.871205,0.023694,50,0
0.205525,0.229657,0.160311,0.015559,0.100014,0.767179,0.04233,10,0
0.1944,0.168073,0.157335,0.105899,0.190157,0.793875,0.056774,500,0
0.128375,0.14394,0.147284,0.099062,0.123115,0.844154,0.054103,200,1
0.11435,0.127558,0.049717,0.006322,0.044899,0.864121,0.007079,500,1
0.128081,0.148321,0.124054,0.056536,0.030592,0.827185,0.017844,500,1
0.193311,0.160776,0.062478,0.06433,0.053793,0.851814,0.012992,10,0
0.157924,0.176531,0.220545,0.083089,0.148469,0.804304,0.023354,50,1
0.198909,0.221844,0.239681,0.070728,0.221802,0.74819,0.035043,500,1
0.130608,0.124442,0.150028,0.032665,0.052255,0.792172,0.024402,500,1
0.153759,0.139955,0.09455,0.025262,0.014904,0.825994,0.014017,2000,0
0.110329,0.136496,0.075097,0.018186,0.063845,0.886534,0.021771,10,0
0.199732,0.215325,0.207464,0.107628,0.117639,0.786338,0.049314,500,1
0.211587,0.284576,0.114758,0.008584,0.030652,0.766058,0.006667,50,0
0.141872,0.241344,0.268037,0.007396,0.079142,0.687171,0.011642,500,1
0.142792,0.157804,0.177645,0.053961,0.183388,0.826677,0.046102,100,0
0.164548,0.178746,0.112223,0.044999,0.106867,0.867507,0.027616,10,0
0.11499,0.277796,0.153559,0.036162,0.069364,0.707016,0.013976,2000,0
0.045481,0.078889,0.077611,0.029015,0.038278,0.912934,0.018209,500,0
0.162973,0.161943,0.259812,0.016483,0.144874,0.804915,0.026438,50,0
0.137099,0.149568,0.137525,0.053142,0.103763,0.789448,0.028966,100,1
0.085056,0.040023,0.01178,0.070206,0.038642,0.901865,0.014197,20,0
0.161096,0.196347,0.160648,0.067358,0.185374,0.793315,0.032269,100,0
0.239329,0.24263,0.173132,0.072194,0.136719,0.777107,0.018183,200,0
0.133373,0.151252,0.102936,0.00499,0.120729,0.848145,0.017561,500,0
0.140956,0.160219,0.174019,0.092997,0.16143,0.804798,0.038582,100,0
0.167279,0.208362,0.197617,0.012504,0.089056,0.801058,0.02502,50,0
0.226244,0.247717,0.218854,0.077279,0.181933,0.738099,0.02315,50,0
0.115803,0.103959,0.114371,0.007726,0.047882,0.88279,0.014914,500,0
0.20932,0.200127,0.22082,0.071733,0.229287,0.781045,0.048194,20,1
0.156466,0.158379,0.116625,0.020043,0.060047,0.847021,0.012077,10,0
0.172946,0.180189,0.163449,0.12776,0.139108,0.822317,0.059851,500,1
0.152833,0.169223,0.030357,0.015125,0.093831,0.859198,0.017946,50,0
0.176226,0.173156,0.200002,0.167814,0.300545,0.815847,0.08184,20,1
0.146308,0.157872,0.229048,0.055113,0.155127,0.820979,0.03787,20,0
0.147078,0.176486,0.029556,0.020415,0.088638,0.831128,0.011705,500,1
0.209067,0.137821,0.118907,0.059687,0.075351,0.77416,0.022975,500,0
0.175345,0.111746,0.085625,0.040267,0.027019,0.84603,0.009405,2000,0
0.174231,0.150774,0.250511,0.038995,0.084566,0.756722,0.008199,500,1
0.107281,0.231504,0.275361,0.062303,0.098956,0.712807,0.03217,500,1
0.09716,0.109127,0.210731,0.042972,0.051444,0.863118,0.0207,100,0
0.145802,0.176783,0.240336,0.053691,0.112046,0.816523,0.028299,500,0
0.206993,0.152311,0.050902,0.066581,0.101019,0.817295,0.028163,500,0
0.187994,0.157404,0.15249,0.004029,0.104451,0.789051,0.014656,500,0
0.153369,0.099674,0.051273,0.038802,0.055604,0.864548,0.012587,20,1
0.148555,0.154462,0.1605,0.117969,0.198819,0.78505,0.050754,100,0
0.131206,0.15623,0.196779,0.075022,0.193656,0.821543,0.034443,50,1
0.125099,0.123502,0.297317,0.009226,0.177131,0.693984,0.01882,10,1
0.131169,0.217992,0.132992,0.032387,0.122088,0.820102,0.02403,50,0
0.140981,0.203835,0.181966,0.045168,0.137209,0.772559,0.029097,10,0
0.165303,0.170897,0.194711,0.075518,0.190385,0.819211,0.040061,200,1
0.173773,0.143871,0.200904,0.005162,0.095406,0.814948,0.034945,100,0
0.139583,0.203886,0.301934,0.084548,0.165799,0.727327,0.041488,2000,1
0.137748,0.040013,0.14727,0.080537,0.193197,0.874819,0.048836,100,0
0.222433,0.229932,0.228989,0.015458,0.131393,0.742355,0.015346,2000,0
0.13491,0.122704,0.106038,0.102474,0.105235,0.854926,0.046158,20,1
0.114011,0.157623,0.118277,0.00852,0.078227,0.854614,0.030785,20,0
0.183101,0.184649,0.143603,0.112507,0.116706,0.821334,0.048659,100,1
0.154845,0.195451,0.159191,0.046278,0.107749,0.751873,0.022325,100,0
0.11015,0.142479,0.107904,0.005758,0.090581,0.891964,0.015986,50,0
0.133664,0.157467,0.141515,0.004184,0.120928,0.855297,0.038691,500,0
0.087214,0.129281,0.083918,0.090949,0.103348,0.890807,0.047865,500,1
0.174308,0.153816,0.227057,0.167339,0.274995,0.754015,0.065253,200,1
0.098209,0.128687,0.096757,0.054314,0.085337,0.873004,0.008364,20,0
0.134679,0.12631,0.086516,0.056958,0.140064,0.848425,0.02984,10,0
0.157499,0.170452,0.136771,0.099846,0.108974,0.832941,0.051048,500,1
0.167378,0.147401,0.134618,0.019675,0.076104,0.800523,0.010061,50,0
0.094106,0.113845,0.04101,0.024325,0.021701,0.920447,0.010543,20,0
0.078723,0.078338,0.162594,0.088079,0.083323,0.863149,0.016304,10,0
0.118003,0.094993,0.105063,0.007261,0.041882,0.877561,0.017164,50,0
0.136143,0.186264,0.075498,0.014338,0.132908,0.834111,0.0159,20,0
0.09995,0.065591,0.022733,0.036518,0.038367,0.902918,0.008563,10,0
0.075528,0.095808,0.089329,0.047086,0.058012,0.897136,0.023967,100,0
0.134796,0.053776,0.218401,0.048436,0.046872,0.834177,0.025416,500,1
0.162559,0.171692,0.259267,0.064183,0.153608,0.751205,0.026512,20,1
0.129337,0.109045,0.064627,0.038627,0.080911,0.839495,0.017607,100,0
0.145048,0.181036,0.089377,0.007389,0.078745,0.852726,0.005469,10,0
0.130705,0.196208,0.156003,0.050843,0.113852,0.808744,0.028111,50,0
0.220415,0.214663,0.136434,0.023438,0.102142,0.769635,0.038353,50,0
0.131513,0.100616,0.027663,0.02987,0.101638,0.903476,0.014865,20,0
0.11302,0.117249,0.106739,0.040633,0.116231,0.865483,0.016588,50,0
0.13223,0.138985,0.124833,0.118125,0.133574,0.864529,0.063406,50,1
0.201579,0.176768,0.277924,0.022838,0.220769,0.69887,0.028323,500,1
0.162653,0.164486,0.179207,0.011813,0.075906,0.850501,0.024189,200,0
0.182941,0.158145,0.182946,0.132215,0.145645,0.781407,0.023268,50,0
0.166922,0.250639,0.147095,0.011514,0.092505,0.76721,0.01689,20,0
0.040691,0.118147,0.066555,0.034439,0.050779,0.887686,0.027055,50,0
0.062724,0.306549,0.29606,0.026561,0.118256,0.703042,0.049446,500,1
0.237349,0.24936,0.221169,0.08032,0.123092,0.745937,0.037797,100,0
0.112079,0.155313,0.092793,0.094006,0.092622,0.874429,0.003229,100,0
0.135439,0.161359,0.20753,0.059691,0.138451,0.767451,0.033964,100,0
0.123468,0.153968,0.153635,0.035991,0.041447,0.836841,0.02225,20,1
0.13676,0.139259,0.088659,0.008337,0.136693,0.85988,0.019212,100,0
0.124897,0.139544,0.218927,0.043153,0.08842,0.814444,0.029596,20,0
0.136922,0.122144,0.120914,0.049697,0.129109,0.861212,0.038585,500,0
0.234581,0.300849,0.060373,0.07148,0.119065,0.789141,0.029316,500,0
0.062036,0.111778,0.021306,0.020025,0.012587,0.881464,0.008038,100,0
0.192114,0.173102,0.358509,0.036865,0.086815,0.746252,0.044895,500,1
0.169528,0.225421,0.221482,0.0217,0.130309,0.740479,0.028771,200,0
0.100937,0.086402,0.046801,0.046835,0.089157,0.869902,0.025568,10,0
0.135455,0.124106,0.133408,0.017545,0.148357,0.841878,0.018058,100,0
0.165074,0.185787,0.2624,0.0,0.087887,0.687102,0.02612,500,0
0.157592,0.17895,0.132203,0.129473,0.221179,0.800349,0.049907,100,0
0.161553,0.165644,0.147048,0.068403,0.179915,0.827396,0.037106,50,0
0.086349,0.256327,0.297462,0.0624,0.056871,0.710435,0.010876,100,0
0.174636,0.190327,0.222314,0.039529,0.158418,0.754093,0.025246,20,1
0.1638,0.167901,0.051353,0.022186,0.047458,0.863473,0.013705,200,1
0.145772,0.137316,0.190754,0.010744,0.053282,0.752232,0.02575,500,0
0.088552,0.12015,0.094456,0.043662,0.10068,0.894611,0.005676,200,0
0.140572,0.137351,0.1477,0.055239,0.136991,0.836441,0.010861,200,0
0.159751,0.070619,0.073487,0.039445,0.044643,0.843451,0.011627,200,0
0.066654,0.098513,0.147433,0.048168,0.076119,0.868955,0.011361,50,0
0.145834,0.166703,0.130867,0.071527,0.165983,0.822368,0.054047,500,0
0.110836,0.096274,0.083908,0.106698,0.102763,0.875374,0.036312,10,0
0.143585,0.21885,0.186202,0.016979,0.08604,0.81031,0.016197,10,0
0.189499,0.173201,0.04591,0.035875,0.033995,0.830314,0.013223,50,0
0.124271,0.260638,0.314096,0.010418,0.064596,0.673117,0.014007,500,1
0.14266,0.121152,0.168663,0.018116,0.120626,0.866901,0.00274,20,0
0.086588,0.21348,0.227381,0.028901,0.095133,0.772658,0.024314,20,0
0.178014,0.195772,0.236918,0.06444,0.176814,0.781277,0.032869,20,1
0.153125,0.120569,0.149245,0.021208,0.090374,0.863133,0.020311,200,0
0.123807,0.140367,0.118481,0.025451,0.096194,0.882019,0.003885,50,0
0.087449,0.192956,0.057168,0.04578,0.053537,0.820683,0.012868,2000,1
0.137753,0.208596,0.285695,0.005919,0.073302,0.678173,0.019036,2000,1
0.117958,0.118647,0.138624,0.050688,0.124935,0.825021,0.024833,100,0
0.102265,0.102389,0.133817,0.032802,0.07874,0.867772,0.013657,10,0
0.133409,0.131749,0.078914,0.036025,0.058318,0.848422,0.007479,10,0
0.18016,0.195423,0.286171,0.056597,0.203005,0.736749,0.031102,20,1
0.182996,0.158812,0.20658,0.020425,0.072819,0.823448,0.042404,500,0
0.154132,0.179817,0.047153,0.022,0.122404,0.787378,0.027092,100,0
0.147193,0.181972,0.044135,0.020382,0.058257,0.80233,0.015035,10,0
0.1441,0.156716,0.174964,0.110476,0.164138,0.813001,0.043563,100,0
0.14479,0.183923,0.215243,0.055017,0.112772,0.791628,0.022101,2000,0
0.115506,0.154734,0.210123,0.058151,0.13344,0.789655,0.028868,100,0
0.107022,0.13316,0.109518,0.007751,0.101467,0.859647,0.030678,200,0
0.111276,0.131792,0.233187,0.019889,0.055107,0.811873,0.00654,500,1
0.064115,0.037271,0.089906,0.016524,0.030884,0.920834,0.010425,50,0
0.1453,0.177184,0.119792,0.020206,0.043758,0.837079,0.006129,100,0
0.113613,0.167031,0.104976,0.097834,0.156026,0.842742,0.024088,20,0
0.12441,0.142427,0.067725,0.03909,0.058133,0.859054,0.018605,10,0
0.170994,0.138082,0.075146,0.044502,0.081487,0.806579,0.024703,10,0
0.097672,0.07091,0.082435,0.015863,0.088872,0.868727,0.025674,10,0
0.130881,0.148514,0.03423,0.055533,0.105326,0.855359,0.029931,200,0
0.176439,0.213806,0.129959,0.044742,0.110744,0.770918,0.023217,50,0
0.149173,0.13063,0.080918,0.022035,0.030864,0.865699,0.011291,20,0
0.126579,0.256914,0.251232,0.050419,0.123638,0.744837,0.017459,10,0
0.105893,0.142601,0.121249,0.01972,0.084521,0.824688,0.019646,500,1
0.152056,0.297002,0.17931,0.026296,0.075325,0.706975,0.045411,50,0
0.126095,0.078325,0.082286,0.025191,0.057338,0.886446,0.020919,20,0
0.138955,0.122344,0.115784,0.013327,0.050643,0.866442,0.011524,200,0
0.119319,0.099281,0.148375,0.044908,0.106941,0.857134,0.022457,10,0
0.165468,0.187673,0.107725,0.031197,0.081159,0.825807,0.009118,500,1
0.127063,0.183131,0.327539,0.070292,0.13241,0.692261,0.020156,50,1
0.085046,0.150693,0.249829,0.026884,0.039415,0.77824,0.015047,50,0
0.065429,0.192487,0.071831,0.051267,0.082728,0.819479,0.015786,50,0
0.136753,0.140839,0.159968,0.008431,0.097876,0.854353,0.028877,50,0
0.167576,0.148783,0.178742,0.139678,0.285115,0.803948,0.073298,200,1
0.162538,0.169527,0.164888,0.066431,0.091912,0.824016,0.022218,100,0
0.057979,0.117536,0.01824,0.009458,0.00609,0.891539,0.002943,500,0
0.216742,0.228018,0.309612,0.137073,0.231846,0.678674,0.02669,100,1
0.167246,0.252755,0.175096,0.008261,0.130836,0.7783,0.012313,500,0
0.120874,0.059479,0.037178,0.028728,0.047831,0.895251,0.015971,100,0
0.121645,0.112129,0.143147,0.008487,0.112616,0.879336,0.004879,200,0
0.168246,0.194387,0.21408,0.062232,0.15494,0.776347,0.025505,500,1
0.208157,0.181117,0.21124,0.13659,0.234723,0.792252,0.106238,20,0
0.113037,0.090794,0.172312,0.054669,0.218901,0.81742,0.057489,10,1
0.130325,0.148815,0.097084,0.044333,0.11411,0.844568,0.020465,20,0
0.183419,0.160915,0.173342,0.027577,0.054038,0.85142,0.008163,200,1
0.149634,0.143465,0.163081,0.08886,0.09542,0.839734,0.045078,500,1
0.164997,0.206929,0.275454,0.065127,0.123634,0.763134,0.02534,2000,0
0.142611,0.17489,0.227708,0.023992,0.142791,0.762949,0.025088,20,1
0.145904,0.140431,0.123274,0.015488,0.01581,0.865812,0.006612,200,0
0.167279,0.185518,0.102004,0.041151,0.098831,0.718273,0.027374,10,0
0.130498,0.119296,0.079421,0.037316,0.121129,0.874554,0.016202,200,0
0.073239,0.098868,0.081761,0.128853,0.09546,0.888035,0.020009,20,0
0.115259,0.140332,0.114574,0.013792,0.124017,0.832535,0.02689,20,0
0.15984,0.175131,0.07897,0.006623,0.11447,0.851501,0.015727,100,0
0.083659,0.050687,0.074638,0.009945,0.012554,0.914168,0.00504,10,0
0.253316,0.243577,0.269782,0.141241,0.23581,0.730096,0.055541,500,0
0.090544,0.149194,0.122146,0.006513,0.044273,0.805796,0.011828,500,1
0.122033,0.093266,0.10498,0.007033,0.076375,0.88952,0.012706,100,0
0.188121,0.247934,0.231311,0.122349,0.128735,0.763502,0.041537,500,1
0.150992,0.215812,0.142658,0.064587,0.091366,0.791998,0.011768,500,1
0.206153,0.207461,0.168424,0.078052,0.221828,0.797181,0.101564,2000,0
0.132685,0.142807,0.132303,0.01548,0.05279,0.846053,0.017128,10,0
0.158886,0.209155,0.14095,0.038172,0.113064,0.832309,0.036207,50,0
0.122838,0.15336,0.126082,0.074683,0.105951,0.82936,0.037351,500,0
0.145367,0.18644,0.264767,0.039484,0.11936,0.76031,0.033506,100,1
0.073153,0.217752,0.204161,0.023397,0.087581,0.772974,0.018652,20,0
0.140081,0.147194,0.152181,0.116595,0.211408,0.848471,0.054707,100,1
0.100581,0.03382,0.090841,0.075216,0.085462,0.910406,0.003345,50,0
0.127683,0.114777,0.130884,0.017518,0.041678,0.879863,0.015137,50,0
0.0431,0.066913,0.124038,0.029255,0.018657,0.90468,0.006107,10,1
0.155969,0.179609,0.142234,0.058355,0.1291,0.830946,0.015523,200,0
0.129335,0.182348,0.167833,0.108471,0.267886,0.809337,0.054921,10,0
0.232257,0.313587,0.357412,0.104326,0.195557,0.674599,0.010976,500,0
0.16963,0.192887,0.252608,0.175814,0.284282,0.750584,0.068675,50,1
0.142086,0.130291,0.105724,0.030432,0.0843,0.843736,0.014586,100,0
0.123148,0.114932,0.14047,0.110817,0.131071,0.775993,0.061344,20,1
0.087658,0.078733,0.088875,0.057818,0.048523,0.892772,0.017068,10,1
0.145817,0.130056,0.168248,0.096201,0.155008,0.817903,0.042246,100,0
0.125185,0.160025,0.027135,0.027591,0.051783,0.897207,0.012339,20,0
0.158797,0.123261,0.125006,0.103408,0.123919,0.8507,0.057399,50,1
0.24253,0.165866,0.051095,0.045009,0.114138,0.788687,0.025383,50,0
0.138419,0.177772,0.196374,0.06578,0.137836,0.75437,0.023539,2000,1
0.147682,0.159917,0.29489,0.113725,0.1207,0.776794,0.058307,10,1
0.113586,0.173747,0.111828,0.006889,0.096745,0.86438,0.02364,200,0
0.196486,0.197459,0.204314,0.098356,0.238563,0.789817,0.039237,100,1
0.142232,0.077966,0.077875,0.032478,0.06164,0.848909,0.012142,10,0
0.310852,0.331195,0.220788,0.043494,0.134894,0.619694,0.034201,2000,1
0.124213,0.150838,0.030709,0.018505,0.117608,0.867116,0.039532,200,0
0.182718,0.187017,0.243421,0.078972,0.277439,0.733425,0.060432,100,1
0.170141,0.237571,0.215686,0.013177,0.058454,0.772307,0.003571,2000,0
0.123712,0.090541,0.069374,0.026537,0.104426,0.892051,0.018913,50,0
0.225664,0.271081,0.21353,0.078708,0.161043,0.781691,0.047602,10,0
0.091224,0.100678,0.093709,0.080731,0.130205,0.864756,0.022313,50,0
0.144142,0.17601,0.132159,0.075025,0.139344,0.806007,0.030069,50,0
0.192308,0.229939,0.036238,0.021502,0.10857,0.791274,0.019727,500,0
0.087731,0.115134,0.091808,0.054394,0.097643,0.899034,0.021162,10,0
0.130252,0.1216,0.140513,0.033961,0.10999,0.863033,0.025379,200,0
0.148711,0.16346,0.110365,0.034439,0.098272,0.839087,0.030899,10,0
0.157517,0.250737,0.174779,0.030302,0.057248,0.730424,0.007685,50,0
0.209891,0.146261,0.105603,0.034684,0.099818,0.766918,0.018095,500,0
0.115717,0.110779,0.084654,0.006309,0.097899,0.881432,0.028488,20,0
0.180365,0.222259,0.279548,0.105345,0.128391,0.76492,0.064192,20,1
0.090404,0.241056,0.23884,0.073843,0.13423,0.752121,0.029248,200,0
0.128006,0.312199,0.105893,0.048695,0.104464,0.740812,0.01734,200,0
0.125915,0.201592,0.180352,0.017762,0.12877,0.790902,0.020935,10,0
0.206069,0.202012,0.219395,0.061128,0.121301,0.784897,0.028846,500,0
0.143383,0.157101,0.121519,0.087051,0.138582,0.863379,0.004729,100,0
0.118546,0.129576,0.08493,0.022205,0.10664,0.854216,0.029765,10,0
0.12674,0.117067,0.11945,0.091403,0.073572,0.874944,0.02525,20,0
0.180604,0.187409,0.167431,0.033806,0.092673,0.828549,0.019984,50,1
0.091958,0.090943,0.066172,0.036334,0.084778,0.89066,0.025364,10,0
0.062299,0.151775,0.043505,0.015032,0.007892,0.864214,0.004444,500,0
0.152494,0.193563,0.163906,0.065288,0.144117,0.764834,0.027527,200,0
0.106182,0.138801,0.091756,0.048824,0.115246,0.862306,0.027579,100,0
0.119037,0.176224,0.108308,0.013354,0.093298,0.831285,0.016817,20,0
0.114422,0.158919,0.111811,0.028481,0.042462,0.855684,0.027917,100,1
0.158058,0.153955,0.164184,0.150294,0.280713,0.83459,0.075207,20,1
0.165207,0.167988,0.253765,0.025444,0.157445,0.728544,0.021598,10,1
0.224126,0.231234,0.178546,0.103286,0.20882,0.792572,0.044701,20,0
0.124973,0.129588,0.13193,0.115103,0.142322,0.863189,0.061529,10,1
0.125341,0.082901,0.148766,0.033444,0.038663,0.865013,0.018821,500,1
0.068742,0.080972,0.086088,0.050423,0.127637,0.881572,0.032702,20,0
0.12588,0.149038,0.08922,0.026817,0.060235,0.832548,0.022454,10,0
0.11579,0.102437,0.127881,0.074465,0.094595,0.863161,0.042381,10,1
0.122468,0.141226,0.171007,0.113873,0.13532,0.843259,0.03801,200,0
0.15569,0.114856,0.113952,0.074012,0.139218,0.857147,0.044818,100,0
